UWI,Source,Test Type,Test Number,Number,Type,Depth Top,Depth Base,Fluid Amount,Fluid Units,Fluid Type,Propping Agent Amount,Propping Agent Units,Propping Agent Type,Pressure Breakdown,Injection Rate,Additive,Stage,Mesh Size,Remark
4.21273E+13,PI,PT,1,1,ACID,8468,12468,590,BBL,A,,,,,,,,,
4.21273E+13,PI,PT,1,2,FRAC,8468,12468,182820,BBL,FLUD,2412,TON,SAND,,,,,,4824590# SD
4.21273E+13,PI,PT,1,1,ACID,7803,12336,590,BBL,A,,,,,,,,,
4.21273E+13,PI,PT,1,2,FRAC,7803,12336,,,,2418,TON,SAND,,,,,,4836090# SD
4.21273E+13,PI,IP,1,1,ACID,7030,12225,,,A,,,,,,HCL,,,15%
4.21273E+13,PI,IP,1,2,FRAC,7030,12225,99099,BBL,W,,,,,,,,,"DETAILS: 4162158 GAL, NORTHERN WHITE SD, 100 MESH SD"
4.21273E+13,PI,IP,1,1,ACID,7780,12597,,,A,,,,,,HCL,,,
4.21273E+13,PI,IP,1,2,FRAC,7780,12597,92475,BBL,W,,,,,,,,,"DETAILS: 3883950 GAL, NORTHERN WHITE SD, 100 MESH SD"
4.21273E+13,PI,PT,1,1,ACID,8060,12670,590,BBL,A,,,,,,,,,
4.21273E+13,PI,PT,1,2,FRAC,8060,12670,179791,BBL,FLUD,2417,TON,SAND,,,,,,4833460# SD
4.21273E+13,PI,IP,1,1,ACID,7894,12139,,,A,,,,,,HCL,,,15%
4.21273E+13,PI,IP,1,2,FRAC,7894,12139,84205,BBL,W,,,,,,,,,"DETAILS: 3536610 GAL WTR, NORTHERN WHITE SD"
4.21273E+13,PI,IP,1,1,NTRL,7141,11687,,,,,,,,,,,,
4.21273E+13,PI,IP,1,1,NTRL,7059,11600,,,,,,,,,,,,
4.21273E+13,PI,IP,1,1,NTRL,7168,11778,,,,,,,,,,,,
4.21273E+13,PI,IP,1,1,ACID,6561,13255,,,,,,,,,,,,
4.21273E+13,PI,IP,1,2,FRAC,6561,13255,,,,,,,,,,,,
4.21273E+13,PI,IP,1,1,ACID,6878,13279,784,BBL,A,,,,,,,,,
4.21273E+13,PI,IP,1,2,FRAC,6878,13279,,,,2319,TON,SAND,,,,,,4638980# PROP
4.21273E+13,PI,IP,1,1,ACID,6822,11919,660,BBL,A,,,,,,,,,
4.21273E+13,PI,IP,1,2,FRAC,6822,11919,,,,1899,TON,SAND,,,,,,3797410# PROP
4.21274E+13,PI,IP,1,1,ACID,6903,11646,,,,,,,,,HCL,,,15%
4.21274E+13,PI,IP,1,2,FRAC,6903,11646,96220,BBL,W,,,,,,,,,"DETAILS: 4041240 GAL WTR, NORTHERN WHITE SD"
4.21274E+13,PI,IP,1,1,ACID,6507,13518,,,A,,,,,,HCL,,,15%
4.21274E+13,PI,IP,1,2,FRAC,6507,13518,134631,BBL,W,,,,,,,,,"DETAILS: 5654502 GAL WTR, NORTHERN WHITE SD"
4.21274E+13,PI,IP,1,1,ACID,7030,11684,,,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,2,FRAC,7030,11684,89245,BBL,W,,,,,,,,,"DETAILS: 3748290 GAL, NORTHERN WHITE SD"
4.21274E+13,PI,IP,1,1,ACID,7729,7940,13404,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,2,FRAC,7729,7940,,,,293740,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,3,ACID,8040,8254,8862,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,4,FRAC,8040,8254,,,,294500,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,5,ACID,8346,8568,14119,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,6,FRAC,8346,8568,,,,293480,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,7,ACID,8668,8882,13050,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,8,FRAC,8668,8882,,,,289200,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,9,ACID,8982,9196,13665,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,10,FRAC,8982,9196,,,,290320,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,11,ACID,9288,9510,10271,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,12,FRAC,9288,9510,,,,287060,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,13,ACID,9604,9824,9422,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,14,FRAC,9604,9824,,,,287400,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,15,ACID,9924,10138,12548,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,16,FRAC,9924,10138,,,,290740,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,17,ACID,10238,10452,11160,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,18,FRAC,10238,10452,,,,291260,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,19,ACID,10552,10766,12558,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,20,FRAC,10552,10766,,,,288420,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,21,ACID,10866,11080,9610,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,22,FRAC,10866,11080,,,,291040,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,23,ACID,11174,11394,11101,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,24,FRAC,11174,11394,,,,288680,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,25,ACID,11494,11699,17798,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,26,FRAC,11494,11699,,,,293500,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,27,ACID,11808,12022,8568,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,28,FRAC,11808,12022,,,,290240,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,29,ACID,12122,12336,10644,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,30,FRAC,12122,12336,,,,292820,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,31,ACID,12433,12650,10263,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,32,FRAC,12433,12650,,,,291200,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,33,ACID,12750,12964,3185,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,34,ACID,13064,13278,18265,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,35,FRAC,13064,13278,,,,287600,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,36,ACID,13370,13597,10422,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,37,FRAC,13370,13597,,,,293140,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,38,ACID,13692,13900,10927,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,39,FRAC,13692,13900,,,,293800,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,40,ACID,14006,14220,10995,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,41,FRAC,14006,14220,,,,286860,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,42,ACID,14324,14534,10994,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,43,FRAC,14324,14534,,,,286600,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,44,ACID,14634,14848,10979,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,45,FRAC,14634,14848,,,,291320,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,46,ACID,14948,15162,10976,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,47,FRAC,14948,15162,,,,287740,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,48,ACID,15247,15476,13011,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,49,FRAC,15247,15476,,,,283320,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,50,ACID,15576,15785,12600,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,51,FRAC,15576,15785,,,,290760,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,52,ACID,15890,16104,13110,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,53,FRAC,15890,16104,,,,287140,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,54,ACID,16204,16418,9800,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,55,FRAC,16204,16418,,,,288880,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,56,ACID,16508,16735,13053,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,57,FRAC,16508,16735,,,,291900,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,58,ACID,16832,17043,8953,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,59,FRAC,16832,17043,,,,290580,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,60,ACID,17146,17357,12799,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,61,FRAC,17146,17357,,,,289200,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,62,ACID,17461,17570,12722,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,63,FRAC,17461,17570,,,,291360,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,64,ACID,17653,17759,17646,GAL,A,,,,,,HCL,,,
4.21274E+13,PI,IP,1,65,FRAC,17653,17759,,,,234700,LB,SAND,,,,,,
4.21274E+13,PI,IP,1,1,ACID,7102,12126,,,A,,,,,,HCL,,,15%
4.21274E+13,PI,IP,1,2,FRAC,7102,12126,99674,BBL,W,,,,,,,,,"DETAILS: 4186308 GAL, NORTHERN WHITE SD, 100 MESH SD"
2.3153E+13,PI,PT,3,100,ACID,4832,4921,2500,GAL,A,,,,,,,,,1000 GALS WASH ACID
4.21633E+13,PI,IP,1,1,FRAC,7794,7957,,,,352000,LB,SAND,,,,,30/50,
4.21633E+13,PI,IP,1,2,FRAC,8038,8197,,,,252000,LB,SAND,,,,,30/50,
4.21633E+13,PI,IP,1,3,FRAC,8282,8441,,,,301000,LB,SAND,,,,,30/50,
4.21633E+13,PI,IP,1,4,FRAC,8526,8683,,,,302000,LB,SAND,,,,,30/50,
4.21633E+13,PI,IP,1,5,FRAC,8780,8929,,,,322000,LB,SAND,,,,,30/50,
4.21633E+13,PI,IP,1,6,FRAC,9014,9165,,,,283000,LB,SAND,,,,,30/50,
4.21633E+13,PI,IP,1,7,FRAC,9268,9417,,,,302000,LB,SAND,,,,,30/50,
4.21633E+13,PI,IP,1,8,FRAC,9502,9661,,,,302000,LB,SAND,,,,,30/50,
4.21633E+13,PI,IP,1,9,FRAC,9746,9905,,,,302000,LB,SAND,,,,,30/50,
4.21633E+13,PI,IP,1,10,FRAC,9990,10143,,,,302000,LB,SAND,,,,,30/50,
4.21633E+13,PI,IP,1,11,FRAC,10234,10393,,,,297000,LB,SAND,,,,,30/50,
4.21633E+13,PI,IP,1,12,FRAC,10478,10637,,,,300000,LB,SAND,,,,,30/50,
4.21633E+13,PI,IP,1,13,FRAC,10722,10881,,,,302000,LB,SAND,,,,,30/50,
4.21633E+13,PI,IP,1,1,FRAC,7724,7950,6014,BBL,FLUD,306665,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,2,FRAC,8039,8265,5936,BBL,FLUD,242404,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,3,FRAC,8354,8580,4965,BBL,FLUD,227121,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,4,FRAC,8669,8895,5586,BBL,FLUD,242808,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,5,FRAC,8984,9210,4989,BBL,FLUD,235055,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,6,FRAC,9299,9525,5573,BBL,FLUD,238852,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,7,FRAC,9614,9840,4965,BBL,FLUD,227121,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,8,FRAC,9929,10155,4961,BBL,FLUD,235392,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,9,FRAC,10244,10470,5202,BBL,FLUD,217086,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,10,FRAC,10559,10785,5611,BBL,FLUD,239850,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,11,FRAC,10874,11100,5820,BBL,FLUD,261383,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,12,FRAC,11189,11415,4932,BBL,FLUD,245764,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,13,FRAC,11504,11730,5414,BBL,FLUD,242987,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,14,FRAC,11819,12045,8820,BBL,FLUD,228750,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,15,FRAC,12134,12360,5055,BBL,FLUD,213361,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,1,FRAC,8638,14562,131857,GAL,W,536200,LB,SAND,,,,,,WHITE SD
4.21633E+13,PI,IP,1,1,FRAC,7346,7562,6761,BBL,FLUD,330546,LB,SAND,,,,,,CLEAN FLUID
4.21633E+13,PI,IP,1,2,FRAC,7641,7857,6488,BBL,FLUD,331346,LB,SAND,,,,,,CLEAN FLUID
4.21633E+13,PI,IP,1,3,FRAC,7936,8152,6769,BBL,FLUD,330969,LB,SAND,,,,,,CLEAN FLUID
4.21633E+13,PI,IP,1,4,FRAC,8231,8447,6775,BBL,FLUD,330446,LB,SAND,,,,,,CLEAN FLUID
4.21633E+13,PI,IP,1,5,FRAC,8526,8742,6633,BBL,FLUD,331957,LB,SAND,,,,,,CLEAN FLUID
4.21633E+13,PI,IP,1,6,FRAC,8821,9037,6657,BBL,FLUD,331899,LB,SAND,,,,,,CLEAN FLUID
4.21633E+13,PI,IP,1,7,FRAC,9116,9332,6556,BBL,FLUD,321668,LB,SAND,,,,,,CLEAN FLUID
4.21633E+13,PI,IP,1,8,FRAC,9411,9627,6063,BBL,FLUD,271620,LB,SAND,,,,,,CLEAN FLUID
4.21633E+13,PI,IP,1,9,FRAC,9706,9922,6737,BBL,FLUD,301250,LB,SAND,,,,,,CLEAN FLUID
4.21633E+13,PI,IP,1,10,FRAC,10001,10217,6809,BBL,FLUD,306777,LB,SAND,,,,,,CLEAN FLUID
4.21633E+13,PI,IP,1,11,FRAC,10296,10512,6553,BBL,FLUD,301697,LB,SAND,,,,,,CLEAN FLUID
4.21633E+13,PI,IP,1,12,FRAC,10591,10806,5321,BBL,FLUD,202142,LB,SAND,,,,,,CLEAN FLUID
4.21633E+13,PI,IP,1,13,FRAC,10886,11102,6873,BBL,FLUD,317488,LB,SAND,,,,,,CLEAN FLUID
4.21633E+13,PI,IP,1,14,FRAC,11181,11397,7643,BBL,FLUD,300000,LB,SAND,,,,,,CLEAN FLUID
4.21633E+13,PI,IP,1,1,FRAC,8574,12983,,,,2104,TON,SAND,,,,15,,"DETAILS: 234000# 100 MESH, 534000# 30/50, 3439000# 20/40"
4.21633E+13,PI,IP,1,1,FRAC,7785,8065,6816,BBL,FLUD,323296,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,2,FRAC,8155,8436,9160,BBL,FLUD,326415,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,3,FRAC,8525,8806,7447,BBL,FLUD,320430,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,4,FRAC,8895,9176,7547,BBL,FLUD,309940,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,5,FRAC,9265,9546,7758,BBL,FLUD,326250,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,6,FRAC,9635,9916,7289,BBL,FLUD,305991,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,7,FRAC,10005,10286,6708,BBL,FLUD,321820,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,8,FRAC,10375,10656,6984,BBL,FLUD,321540,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,9,FRAC,10745,11026,7230,BBL,FLUD,326250,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,10,FRAC,11115,11396,6967,BBL,FLUD,331420,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,11,FRAC,11485,11766,7428,BBL,FLUD,329160,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,12,FRAC,11855,12136,6559,BBL,FLUD,325010,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,13,FRAC,12225,12506,7296,BBL,FLUD,326250,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,14,FRAC,12595,12876,7850,BBL,FLUD,324700,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,15,FRAC,12965,13246,7719,BBL,FLUD,330546,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,16,FRAC,13335,13616,6787,BBL,FLUD,326250,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,17,FRAC,13705,13986,6804,BBL,FLUD,236340,LB,SAND,,,,,,
4.21633E+13,PI,IP,1,18,FRAC,14075,14356,6823,BBL,FLUD,1619,TON,SAND,,,,,,3238200# PROP
4.21633E+13,PI,IP,1,1,FRAC,6965,7170,,,,265440,LB,SAND,,,,,,"DETAILS: 35000# 100 MESH SD, 230440# 40/70 SD"
4.21633E+13,PI,IP,1,2,FRAC,7242,7440,,,,258820,LB,SAND,,,,,,"DETAILS: 36000# 100 MESH SD, 222820# 40/70 SD"
4.21633E+13,PI,IP,1,3,FRAC,7503,7710,,,,259000,LB,SAND,,,,,,"DETAILS: 35480# 100 MESH SD, 223520# 40/70 SD"
4.21633E+13,PI,IP,1,4,FRAC,7782,7980,,,,249755,LB,SAND,,,,,,"DETAILS: 31485# 100 MESH SD, 218270# 40/70 SD"
4.21633E+13,PI,IP,1,5,FRAC,8041,8250,,,,254383,LB,SAND,,,,,,"DETAILS: 30604# 100 MESH SD, 223779# 40/70 SD"
4.21633E+13,PI,IP,1,6,FRAC,8322,8520,,,,253719,LB,SAND,,,,,,"DETAILS: 30239# 100 MESH SD, 223480# 40/70 SD"
4.21633E+13,PI,IP,1,7,FRAC,8592,8826,,,,252140,LB,SAND,,,,,,"DETAILS: 32000# 100 MESH SD, 220140# 40/70 SD"
4.21633E+13,PI,IP,1,8,FRAC,8862,9060,,,,249980,LB,SAND,,,,,,"DETAILS: 30000# 100 MESH SD, 219980# 40/70 SD"
4.21633E+13,PI,IP,1,9,FRAC,9132,9326,,,,250671,LB,SAND,,,,,,"DETAILS: 30291# 100 MESH SD, 220380# 40/70 SD"
4.21633E+13,PI,IP,1,10,FRAC,9402,9636,,,,253828,LB,SAND,,,,,,"DETAILS: 30808# 100 MESH SD, 223020# 40/70 SD"
4.21633E+13,PI,IP,1,11,FRAC,9672,9960,,,,241300,LB,SAND,,,,,,"DETAILS: 31740# 100 MESH SD, 209560# 40/70 SD"
4.21633E+13,PI,IP,1,12,FRAC,9942,10172,,,,236533,LB,SAND,,,,,,"DETAILS: 33013# 100 MESH SD, 203520# 40/70 SD"
4.21633E+13,PI,IP,1,13,FRAC,10212,10446,,,,260333,LB,SAND,,,,,,"DETAILS: 33193# 100 MESH SD, 227140# 40/70 SD"
4.21633E+13,PI,IP,1,14,FRAC,10482,10680,,,,247860,LB,SAND,,,,,,"DETAILS: 30000# 100 MESH SD, 217860# 40/70 SD"
4.21633E+13,PI,IP,1,1,ACID,8284,8454,150,BBL,A,,,,,,HCL,,,15%
4.21633E+13,PI,IP,1,2,FRAC,8284,8454,4566,BBL,FLUD,266500,LB,SAND,,,SFAC,,,"DETAILS: 789 SLK WTR, 952 BBL LINEAR GEL, 2825 BBL 20# XL GEL, 240500# 30/50 WHITE SD, 26000# 20/40 SUPER LC"
4.21633E+13,PI,IP,1,3,ACID,8508,8678,150,BBL,A,,,,,,HCL,,,15%
4.21633E+13,PI,IP,1,4,FRAC,8508,8678,4825,BBL,FLUD,281541,LB,SAND,,,SFAC,,,"DETAILS: 815 BBL SLK WTR, 1198 BBL LINEAR GEL, 2812 BBL 20# XL GEL, 254263# 30/50 WHITE SD, 27278# 20/40 SUPER LC"
4.21633E+13,PI,IP,1,5,ACID,8732,8902,120,BBL,A,,,,,,HCL,,,15%
4.21633E+13,PI,IP,1,6,FRAC,8732,8902,4902,BBL,FLUD,275480,LB,SAND,,,SFAC,,,"DETAILS: 858 BBL SLK WTR, 951 BBL LINEAR GEL, 3093 BBL 20# XL GEL, 248480# 30/50 WHITE SD, 27000# 20/40 SUPER LC"
4.21633E+13,PI,IP,1,7,ACID,8956,9126,120,BBL,A,,,,,,HCL,,,15%
4.21633E+13,PI,IP,1,8,FRAC,8956,9126,4834,BBL,FLUD,275584,LB,SAND,,,SFAC,,,"DETAILS; 862 BBL SLK WTR, 952 BBL LINEAR GEL, 3020 BBL 20# XL GEL, 250580# 30/50 WHITE SD, 25004# 20/40 SUPER LC"
4.21633E+13,PI,IP,1,9,ACID,9180,9350,120,BBL,A,,,,,,HCL,,,15%
4.21633E+13,PI,IP,1,10,FRAC,9180,9350,5072,BBL,FLUD,274860,LB,SAND,,,SFAC,,,"DETAILS: 1001 BBL SLK WTR, 955 BBL LINEAR GEL, 3116 BBL 20# XL GEL, 248120# 30/50 WHITE SD, 26740# 20/40 SUPER LC"
4.21633E+13,PI,IP,1,11,ACID,9404,9574,120,BBL,A,,,,,,HCL,,,15%
4.21633E+13,PI,IP,1,12,FRAC,9404,9574,4904,BBL,FLUD,275820,LB,SAND,,,SFAC,,,"DETAILS: 894 BBL SLK WTR, 952 BBL LINEAR GEL, 3058 BBL 20# XL GEL, 250480# 30/50 WHITE SD, 25340# 20/40 SUPER LC"
4.21633E+13,PI,IP,1,13,ACID,9628,9798,120,BBL,A,,,,,,HCL,,,15%
4.21633E+13,PI,IP,1,14,FRAC,9628,9798,5053,BBL,FLUD,277400,LB,SAND,,,SFAC,,,"DETAILS: 1086 BBL SLK WTR, 955 BBL LINEAR GEL, 3012 BBL 20# XL GEL, 253900# 30/50 WHITE SD, 23500# 20/40 SUPER LC"
4.21633E+13,PI,IP,1,15,ACID,9852,10022,120,BBL,A,,,,,,HCL,,,15%
4.21633E+13,PI,IP,1,16,FRAC,9852,10022,4783,BBL,FLUD,275232,LB,SAND,,,SFAC,,,"DETAILS: 900 BBL SLK WTR, 954 BBL LINEAR GEL, 2929 BBL 20# XL GEL, 248352# 30/50 WHITE SD, 26880# 20/40 SUPER LC"
4.21633E+13,PI,IP,1,17,ACID,10076,10246,120,BBL,A,,,,,,HCL,,,15%
4.21633E+13,PI,IP,1,18,FRAC,10076,10246,4952,BBL,FLUD,204940,LB,SAND,,,SFAC,,,"DETAILS: 898 BBL SLK WTR, 952 BBL LINEAR GEL, 3102 BBL 20# XL GEL, 194940# 30/50 WHITE SD, 10000# 20/40 SUPER LC"
4.21633E+13,PI,IP,1,19,ACID,10300,10470,120,BBL,A,,,,,,HCL,,,15%
4.21633E+13,PI,IP,1,20,FRAC,10300,10470,4870,BBL,FLUD,278444,LB,SAND,,,SFAC,,,"DETAILS: 903 BBL SLK WTR, 952 BBL LINEAR GEL, 3015 BBL 20# XL GEL, 253440# 30/50 WHITE SD, 25004# 20/40 SUPER LC"
4.21633E+13,PI,IP,1,21,ACID,10524,10694,120,BBL,A,,,,,,HCL,,,15%
4.21633E+13,PI,IP,1,22,FRAC,10524,10694,4854,BBL,FLUD,276338,LB,SAND,,,SFAC,,,"DETAILS: 908 BBL SLK WTR, 971 BBL LINEAR GEL, 2975 BBL 20# XL GEL, 251152# 30/50 WHITE SD, 25186# 20/40 SUPER LC"
4.21633E+13,PI,IP,1,23,ACID,10748,10918,120,BBL,A,,,,,,HCL,,,15%
4.21633E+13,PI,IP,1,24,FRAC,10748,10918,4867,BBL,FLUD,275747,LB,SAND,,,SFAC,,,"DETAILS: 910 BBL SLK WTR, 951 BBL LINEAR GEL, 3006 BBL 20# XL GEL, 251811# 30/50 WHITE SD, 23936# 20/40 SUPER LC"
4.21633E+13,PI,IP,1,25,ACID,10972,11142,120,BBL,A,,,,,,HCL,,,15%
4.21633E+13,PI,IP,1,26,FRAC,10972,11142,4884,BBL,FLUD,278638,LB,SAND,,,SFAC,,,"DETAILS: 931 BBL SLK WTR, 947 BBL LINEAR GEL, 3006 BBL 20# XL GEL, 253638# 30/50 WHITE SD, 25000# 20/40 SUPER LC"
4.21633E+13,PI,IP,1,27,ACID,11220,11465,120,BBL,A,,,,,,HCL,,,15%
4.21633E+13,PI,IP,1,28,FRAC,11220,11465,4880,BBL,FLUD,278766,LB,SAND,,,SFAC,,,"DETAILS: 995 BBL SLK WTR, 963 BBL LINEAR GEL, 2922 BBL 20# XL GEL, 252708# 30/50 WHITE SD, 26058# 20/40 SUPER LC"
4.21633E+13,PI,IP,1,29,ACID,11544,11789,120,BBL,A,,,,,,HCL,,,15%
4.21633E+13,PI,IP,1,30,FRAC,11544,11789,4883,BBL,FLUD,277406,LB,SAND,,,SFAC,,,"DETAILS: 910 BBL SLK WTR, 952 BBL LINEAR GEL, 3021 BBL 20# XL GEL, 251084# 30/50 WHITE SD, 26322# 20/40 SUPER LC"
4.21633E+13,PI,IP,1,31,ACID,11868,12038,120,BBL,A,,,,,,HCL,,,15%
4.21633E+13,PI,IP,1,32,FRAC,11868,12038,4873,BBL,FLUD,282820,LB,SAND,,,SFAC,,,"DETAILS: 907 BBL SLK WTR, 957 BBL LINEAR GEL, 3009 BBL 20# XL GEL, 257820# 30/50 WHITE SD, 25000# 20/40 SUPER LC"
4.21633E+13,PI,IP,1,33,ACID,12092,12262,120,BBL,A,,,,,,HCL,,,15%
4.21633E+13,PI,IP,1,34,FRAC,12092,12262,5015,BBL,FLUD,276220,LB,SAND,,,SFAC,,,"DETAILS: 907 BBL SLK WTR, 954 BBL LINEAR GEL, 3154 BBL 20# XL GEL, 251720# 30/50 WHITE SD, 24500# 20/40 SUPER LC"
4.21633E+13,PI,IP,1,35,ACID,12316,12486,120,BBL,A,,,,,,HCL,,,15%
4.21633E+13,PI,IP,1,36,FRAC,12316,12486,5151,BBL,FLUD,281593,LB,SAND,,,SFAC,,,"DETAILS: 866 BBL SLK WTR, 999 BBL LINEAR GEL, 3286 BBL 20# XL GEL, 255901# 30/50 WHITE SD, 25692# 20/40 SUPER LC"
4.21633E+13,PI,IP,1,37,ACID,12540,12710,120,BBL,A,,,,,,HCL,,,15%
4.21633E+13,PI,IP,1,38,FRAC,12540,12710,4848,BBL,FLUD,290000,LB,SAND,,,SFAC,,,"DETAILS: 873 BBL SLK WTR, 999 BBL LINEAR GEL, 2976 BBL 20# XL GEL, 265000# 30/50 WHITE SD, 25000# 20/40 SUPER LC"
4.21633E+13,PI,IP,1,39,ACID,12764,12934,120,BBL,A,,,,,,HCL,,,15%
4.21633E+13,PI,IP,1,40,FRAC,12764,12934,4827,BBL,FLUD,279700,LB,SAND,,,SFAC,,,"DETAILS: 1110 BBL SLK WTR, 952 BBL LINEAR GEL, 2765 BBL 20# XL GEL, 253680# 30/50 WHITE SD, 26020# 20/40 SUPER LC"
4.21633E+13,PI,IP,1,41,ACID,12988,13158,119,BBL,A,,,,,,HCL,,,15%
4.21633E+13,PI,IP,1,42,FRAC,12988,13158,5630,BBL,FLUD,278960,LB,SAND,,,SFAC,,,"DETAILS: 1818 BBL SLK WTR, 952 BBL LINEAR GEL, 2860 BBL 20# XL, 253960# 30/50 WHITE SD, 25000# 20/40 SUPER LC SD"
4.21633E+13,PI,IP,1,43,ACID,13212,13326,119,BBL,A,,,,,,HCL,,,15%
4.21633E+13,PI,IP,1,44,FRAC,13212,13326,6106,BBL,FLUD,255000,LB,SAND,,,SFAC,,,"DETAILS: 2294 BBL SLK WTR, 955 BBL LINEAR GEL, 2857 BBL 20# XL, 230000# 30/50 WHITE SD, 25000# 20/40 SUPER LC"
4.21633E+13,PI,IP,1,1,ACID,6240,6342,833,BBL,A,,,,,,,,,
