Entity,Source,Entity Type,Primary Product,Lease Name,Well Number,API,Regulatory API,Hole Direction,Unit Well Number,Depth Total Maximum,Perforation Upper,Perforation Lower,Status Prod Current Name,Surface Latitude,Surface Longitude,Surface LL Source,Type Name,Date Completion,Date Abandonment,Play Name,Play Type
242010264018,PI,WELL,G,BRISCOE CATARINA NORTH,18H,42127339490000,264018,HORIZONTAL,1,13035,7988,12909,ACTIVE,+28.33111, -99.83990,TS,ACTIVE PRODUCING-GENERAL,2011-11-17,,,
242010264021,PI,WELL,G,BEINHORN RANCH,10H,42127338800000,264021,HORIZONTAL,1,13905,8489,13783,ACTIVE,+28.28399, -99.69458,TS,ACTIVE PRODUCING-GENERAL,2011-08-26,,,
242010264023,PI,WELL,G,ROGERS DENTONIO RANCH,2H,42127336790000,264023,HORIZONTAL,1,11933,7670,11772,ACTIVE,+28.30245, -99.90981,TS,ACTIVE PRODUCING-GENERAL,2010-05-30,,,
242010264027,PI,WELL,G,BRISCOE CATARINA RANCH,17H,42127337910000,264027,HORIZONTAL,1,13720,8370,13625,ACTIVE,+28.29081, -99.78163,TS,ACTIVE PRODUCING-GENERAL,2011-04-08,,,
242010264028,PI,WELL,G,BRISCOE CATARINA NORTH,9H,42127338290000,264028,HORIZONTAL,1,13620,8540,13518,ACTIVE,+28.29644, -99.82000,TS,ACTIVE PRODUCING-GENERAL,2011-05-28,,,
242010264039,PI,WELL,G,MAUND RANCH 19 UNIT,2H,42127339990000,264039,HORIZONTAL,1,12204,7292,12057,ACTIVE,+28.29616, -100.00376,TS,ACTIVE PRODUCING-GENERAL,2011-08-14,,,
242010264097,PI,WELL,G,BRISCOE COCHINA WEST RANCH,5H,42127339030000,264097,HORIZONTAL,1,13230,8705,13077,ACTIVE,+28.36468, -99.48106,TS,ACTIVE PRODUCING-GENERAL,2011-10-28,,,
142010P54405MULTIWELL01,PI,ALLOCATED,O,DAVIS RANCH 1H,MULTI,42013346210000,,HORIZONTAL,1,14303,7829,14080,ACTIVE,+28.78148, -98.72287,TS,ACTIVE PRODUCING-GENERAL,2012-12-30,,,
142010P55995MULTIWELL01,PI,ALLOCATED,O,PERDIZ UNIT 2H,MULTI,42013346240000,,HORIZONTAL,1,15194,9040,15100,ACTIVE,+28.88133, -98.26498,TS,ACTIVE PRODUCING-GENERAL,2013-02-22,,,
142010P56821MULTIWELL01,PI,ALLOCATED,O,RVR 1H,MULTI,42013346100000,,HORIZONTAL,1,14621,9060,14525,ACTIVE,+28.72723, -98.57620,TS,ACTIVE PRODUCING-GENERAL,2013-03-08,,,
142010P56822MULTIWELL01,PI,ALLOCATED,O,SAN MIGUEL D UNIT 2H,MULTI,42013346130000,,HORIZONTAL,1,16434,,,ACTIVE,+28.66988, -98.49853,TS,ACTIVE PRODUCING-GENERAL,,,,
142010P56825MULTIWELL01,PI,ALLOCATED,O,HINDES JOE  C  UNIT 4H,MULTI,42013346340000,,HORIZONTAL,1,14165,8351,13804,ACTIVE,+28.69075, -98.78519,TS,ACTIVE PRODUCING-GENERAL,2013-03-11,,,
142010P56826MULTIWELL01,PI,ALLOCATED,O,HINDES JOE  D  UNIT 5H,MULTI,42013346360000,,HORIZONTAL,1,13645,8340,13525,ACTIVE,+28.69076, -98.78514,TS,ACTIVE PRODUCING-GENERAL,2013-03-11,,,
142010P56827MULTIWELL01,PI,ALLOCATED,O,BOWMAN EAST 1H,MULTI,42013346520000,,HORIZONTAL,1,15356,9464,15261,ACTIVE,+28.68850, -98.69383,TS,ACTIVE PRODUCING-GENERAL,2013-03-22,,,
142010P56829MULTIWELL01,PI,ALLOCATED,O,HYENA 1H,MULTI,42013346590000,,HORIZONTAL,1,14800,8894,14230,ACTIVE,+28.83189, -98.38891,TS,ACTIVE PRODUCING-GENERAL,2013-03-19,,,
142010P57956MULTIWELL01,PI,ALLOCATED,O,QUAIL 1H,MULTI,42013345490000,,HORIZONTAL,1,15468,10159,15371,ACTIVE,+28.79514, -98.23569,TS,ACTIVE PRODUCING-GENERAL,2013-03-30,,,
142010P57959MULTIWELL01,PI,ALLOCATED,O,PICKENS R H ET AL  B  16H,MULTI,42013346380000,,HORIZONTAL,1,16246,7837,16169,ACTIVE,+28.73731, -98.78388,TS,ACTIVE PRODUCING-GENERAL,2013-03-31,,,
1420200094201H,PI,ALLOCATED,O,PEELER RANCH UNIT,1H,42013342850000,,HORIZONTAL,1,13873,9647,9770,INACTIVE,+28.73376, -98.44096,TS,SHUT IN-GENERAL,2010-06-17,,,
1420200094202H,PI,ALLOCATED,O,PEELER RANCH UNIT,2H,42013342900000,,HORIZONTAL,1,13905,9625,9699,INACTIVE,+28.73063, -98.44323,TS,ABANDONED-GENERAL,2010-06-15,,,
14202000942210H,PI,ALLOCATED,O,PEELER RANCH,10H,42013342820000,,HORIZONTAL,1,14015,9691,14015,INACTIVE,+28.72055, -98.45599,TS,SHUT IN-GENERAL,2010-02-27,,,
14202000942211H,PI,ALLOCATED,O,PEELER RANCH,11H,42013342790000,,HORIZONTAL,1,14050,9626,9660,INACTIVE,+28.72645, -98.45019,TS,ABANDONED-GENERAL,2010-06-14,,,
1420200094222H,PI,ALLOCATED,O,PEELER RANCH,2H,42013342730000,,HORIZONTAL,1,14131,9627,10080,INACTIVE,+28.72858, -98.45566,TS,SHUT IN-GENERAL,2009-12-14,,,
142020009422MULTIWELL01,PI,ALLOCATED,O,PEELER RANCH,MULTI,42013342860000,,VERTICAL,1,14421,9626,14015,INACTIVE,+28.72469, -98.44026,TS,ABANDONED-GENERAL,2009-11-13,,,
1420200094511H,PI,ALLOCATED,O,LITTLE L & C,1H,42013342710000,,HORIZONTAL,1,11527,8206,8390,INACTIVE,+28.95393, -98.33186,TS,SHUT IN-GENERAL,2009-12-03,,,
1420200094512H,PI,ALLOCATED,O,LITTLE L & C,2H,42013343040000,,HORIZONTAL,1,11767,8180,8241,INACTIVE,+28.95262, -98.34242,TS,SHUT IN-GENERAL,2010-08-10,,,
142020009451MULTIWELL01,PI,ALLOCATED,O,LITTLE L & C,MULTI,42013343040000,,VERTICAL,1,11767,8180,8390,INACTIVE,+28.95262, -98.34242,TS,ABANDONED-GENERAL,2009-12-03,,,
142020009470111H,PI,ALLOCATED,O,PEELER RANCH WEST,111H,42013342890000,,HORIZONTAL,1,13588,9457,9670,INACTIVE,+28.71146, -98.50213,TS,SHUT IN-GENERAL,2010-09-24,,,
1420200095331H,PI,ALLOCATED,O,NWR,1H,42013343140100,,HORIZONTAL,1,13847,8690,8706,INACTIVE,+28.72685, -98.62958,TS,ABANDONED-GENERAL,2010-11-18,,,
142020009565MULTIWELL01,PI,ALLOCATED,O,LAGUNILLAS CAMP,MULTI,42013343110000,,VERTICAL,1,13065,8188,12890,INACTIVE,+28.72651, -98.66917,TS,ABANDONED-GENERAL,2010-10-05,,,
1420200096031H,PI,ALLOCATED,O,MAUCH,1H,42013343070000,,HORIZONTAL,1,15374,10619,11009,INACTIVE,+28.76271, -98.17306,TS,ABANDONED-GENERAL,2010-07-15,,,
1420200098011H,PI,ALLOCATED,O,HIERHOLZER UNIT,1H,42013343060000,,HORIZONTAL,1,15474,10495,10610,INACTIVE,+28.77687, -98.15413,TS,ABANDONED-GENERAL,2010-05-27,,,
1420200098111H,PI,ALLOCATED,O,RETZLOFF-TOM UNIT,1H,42013344090000,,HORIZONTAL,1,14632,10720,11031,ACTIVE,+28.74759, -98.17732,TS,ACTIVE PRODUCING-GENERAL,2011-10-11,,,
1420200099511H,PI,ALLOCATED,O,TOM,1H,42013343080000,,HORIZONTAL,1,15704,10586,10650,INACTIVE,+28.75731, -98.18029,TS,SHUT IN-GENERAL,2010-10-09,,,
1420200096201H,PI,ALLOCATED,O,COATES A,1H,42255317670200,,HORIZONTAL,1,15482,9707,10060,ACTIVE,+28.92037, -98.13054,TS,ACTIVE PRODUCING-GENERAL,2011-01-28,,,
1420200096221H,PI,ALLOCATED,O,CARMODY TRUST A,1H,42255318250200,,HORIZONTAL,1,15600,10848,11340,ACTIVE,+28.82928, -98.07260,TS,ACTIVE PRODUCING-GENERAL,2011-03-02,,,
1420200096222H,PI,ALLOCATED,O,CARMODY TRUST A,2H,42255318300000,,HORIZONTAL,1,16100,11188,11360,ACTIVE,+28.82921, -98.07254,TS,ACTIVE PRODUCING-GENERAL,2011-03-27,,,
1420200096223H,PI,ALLOCATED,O,CARMODY TRUST A,3H,42255318490000,,HORIZONTAL,1,16086,11011,11174,ACTIVE,+28.82727, -98.07528,TS,ACTIVE PRODUCING-GENERAL,2011-03-21,,,
1420200096224H,PI,ALLOCATED,O,CARMODY TRUST A,4H,42255318500000,,HORIZONTAL,1,15905,11158,11235,ACTIVE,+28.82721, -98.07522,TS,ACTIVE PRODUCING-GENERAL,2011-04-18,,,
1420200096226H,PI,ALLOCATED,O,CARMODY TRUST A,6H,42255318530000,,HORIZONTAL,1,15895,11168,11200,INACTIVE,+28.82458, -98.07730,TS,SHUT IN-GENERAL,2011-05-26,,,
1420200096227H,PI,ALLOCATED,O,CARMODY TRUST A,7H,42255320390000,,HORIZONTAL,1,16547,10837,11511,ACTIVE,+28.82341, -98.07614,TS,ACTIVE PRODUCING-GENERAL,2012-01-16,,,
1420200096229H,PI,ALLOCATED,O,CARMODY TRUST A,9H,42255325220000,,HORIZONTAL,1,15663,10983,11245,ACTIVE,+28.82840, -98.07654,TS,ACTIVE PRODUCING-GENERAL,2012-08-27,,,
1420200096291H,PI,ALLOCATED,O,RAINBANK WEST UNIT,1H,42255318320000,,HORIZONTAL,1,13195,10406,10770,ACTIVE,+29.04405, -97.88653,TS,ACTIVE PRODUCING-GENERAL,2011-03-20,,,
1420200096311H,PI,ALLOCATED,O,BEDNORZ,1H,42255317040000,,HORIZONTAL,1,14384,10896,11255,ACTIVE,+28.95847, -97.92998,TS,ACTIVE PRODUCING-GENERAL,2010-11-28,,,
1420200096334H,PI,ALLOCATED,O,DRAGON UNIT,4H,42255318690100,,HORIZONTAL,1,15207,10760,10874,ACTIVE,+29.06976, -97.81743,TS,ACTIVE PRODUCING-GENERAL,2011-05-07,,,
1420200096335H,PI,ALLOCATED,O,DRAGON UNIT,5H,42255320460200,,HORIZONTAL,1,14953,10755,10847,ACTIVE,+29.06979, -97.81087,TS,ACTIVE PRODUCING-GENERAL,2011-09-19,,,
1420200096351H,PI,ALLOCATED,O,KAS UNIT SOUTH,1H,42255318340000,,HORIZONTAL,1,15917,11505,11640,ACTIVE,+28.95821, -97.90580,TS,ACTIVE PRODUCING-GENERAL,2011-01-25,,,
1420200096353H,PI,ALLOCATED,O,KAS UNIT SOUTH,3H,42255320020000,,HORIZONTAL,1,16593,11529,11706,ACTIVE,+28.95849, -97.90528,TS,ACTIVE PRODUCING-GENERAL,2011-07-31,,,
1420200096361H,PI,ALLOCATED,O,DOVE WEST UNIT,1H,42255318440000,,HORIZONTAL,1,12238,12010,12101,ACTIVE,+28.92505, -97.89158,TS,ACTIVE PRODUCING-GENERAL,2011-03-21,,,
1420200096371H,PI,ALLOCATED,O,KAS UNIT NORTH,1H,42255318560000,,HORIZONTAL,1,13963,10928,11535,ACTIVE,+28.95900, -97.90629,TS,ACTIVE PRODUCING-GENERAL,2011-04-08,,,
1420200096372H,PI,ALLOCATED,O,KAS UNIT NORTH,2H,42255318550000,,HORIZONTAL,1,15842,10922,11763,ACTIVE,+28.95898, -97.90634,TS,ACTIVE PRODUCING-GENERAL,2011-06-12,,,
142020009637MULTIWELL01,PI,ALLOCATED,O,KAS UNIT NORTH,MULTI,42255318550000,,VERTICAL,1,15842,10922,11763,INACTIVE,+28.95898, -97.90634,TS,ABANDONED-GENERAL,2011-04-08,,,
1420200096431H,PI,ALLOCATED,O,LYSSY UNIT,1H,42255319830000,,HORIZONTAL,1,14998,11589,11832,ACTIVE,+28.95842, -97.89430,TS,ACTIVE PRODUCING-GENERAL,2011-07-20,,,
1420200096432H,PI,ALLOCATED,O,LYSSY UNIT,2H,42255319840000,,HORIZONTAL,1,14950,11818,11820,ACTIVE,+28.95841, -97.89434,TS,ACTIVE PRODUCING-GENERAL,2011-11-07,,,
1420200096591H,PI,ALLOCATED,O,DOVE EAST UNIT,1H,42255318450000,,HORIZONTAL,1,16923,12100,12568,ACTIVE,+28.92505, -97.88501,TS,ACTIVE PRODUCING-GENERAL,2011-04-28,,,
1420200096601H,PI,ALLOCATED,O,PETERSON,1H,42255316740000,,HORIZONTAL,1,16020,10892,11336,ACTIVE,+28.95854, -97.93002,TS,ACTIVE PRODUCING-GENERAL,2010-11-22,,,
1420200096631H,PI,ALLOCATED,O,MARGARET,1H,42255318480000,,HORIZONTAL,1,16667,11119,16423,ACTIVE,+28.96197, -97.92056,TS,ACTIVE PRODUCING-GENERAL,,,,
1420200096632H,PI,ALLOCATED,O,MARGARET,2H,42255319770000,,HORIZONTAL,1,15576,11266,11372,ACTIVE,+28.96351, -97.92192,TS,ACTIVE PRODUCING-GENERAL,2011-07-20,,,
1420200096651H,PI,ALLOCATED,O,BENCH LAKE FARMS,1H,42255319160000,,HORIZONTAL,1,16852,11628,11930,ACTIVE,+29.00316, -97.80787,TS,ACTIVE PRODUCING-GENERAL,2011-06-07,,,
1420200096661,PI,ALLOCATED,O,NICHOLS UNIT A,1,42255318630000,,HORIZONTAL,1,18272,12394,13120,ACTIVE,+28.93646, -97.80345,TS,ACTIVE PRODUCING-GENERAL,2011-06-20,,,
1420200096671H,PI,ALLOCATED,O,BERRY,1H,42255317530000,,HORIZONTAL,1,16672,12078,12586,ACTIVE,+28.92101, -97.89722,TS,ACTIVE PRODUCING-GENERAL,2010-12-05,,,
1420200096681H,PI,ALLOCATED,O,MARY,1H,42255317250000,,HORIZONTAL,1,15985,11684,11899,ACTIVE,+29.13080, -97.67575,TS,ACTIVE PRODUCING-GENERAL,2010-12-15,,,
1420200096721,PI,ALLOCATED,O,EDITH GRAY UNIT B,1,42255317830000,,HORIZONTAL,1,17349,12771,12999,ACTIVE,+28.92851, -97.81049,TS,ACTIVE PRODUCING-GENERAL,2011-06-28,,,
1420200096731H,PI,ALLOCATED,O,MAX UNIT,1H,42255317990000,,HORIZONTAL,1,16030,10957,10967,ACTIVE,+29.10406, -97.77449,TS,ACTIVE PRODUCING-GENERAL,2011-05-31,,,
1420200096732H,PI,ALLOCATED,O,MAX UNIT,2H,42255318790000,,HORIZONTAL,1,16438,10898,10935,ACTIVE,+29.10160, -97.77879,TS,ACTIVE PRODUCING-GENERAL,2011-06-20,,,
1420200096733H,PI,ALLOCATED,O,MAX UNIT,3H,42255318970000,,HORIZONTAL,1,15670,10936,10964,ACTIVE,+29.10311, -97.77740,TS,ACTIVE PRODUCING-GENERAL,2011-05-23,,,
1420200096742H,PI,ALLOCATED,O,VINCENT UNIT,2H,42255318740000,,HORIZONTAL,1,14560,10432,10592,ACTIVE,+29.08662, -97.82808,TS,ACTIVE PRODUCING-GENERAL,2011-05-15,,,
1420200096743H,PI,ALLOCATED,O,VINCENT UNIT,3H,42255318810000,,HORIZONTAL,1,13901,10529,10577,ACTIVE,+29.08447, -97.83274,TS,ACTIVE PRODUCING-GENERAL,2011-05-16,,,
1420200096744H,PI,ALLOCATED,O,VINCENT UNIT,4H,42255318980000,,HORIZONTAL,1,13300,10307,10545,ACTIVE,+29.08239, -97.83615,TS,ACTIVE PRODUCING-GENERAL,2011-05-26,,,
1420200096745H,PI,ALLOCATED,O,VINCENT UNIT,5H,42255319200000,,HORIZONTAL,1,12888,10518,10549,ACTIVE,+29.08191, -97.83585,TS,ACTIVE PRODUCING-GENERAL,2011-06-17,,,
1420200096746H,PI,ALLOCATED,O,VINCENT UNIT,6H,42255321320000,,HORIZONTAL,1,13655,10370,10602,ACTIVE,+29.08297, -97.83451,TS,ACTIVE PRODUCING-GENERAL,2011-12-02,,,
1420200096747H,PI,ALLOCATED,O,VINCENT UNIT,7H,42255321390000,,HORIZONTAL,1,14153,10566,10702,ACTIVE,+29.08487, -97.83028,TS,ACTIVE PRODUCING-GENERAL,2011-12-03,,,
1420200096751,PI,ALLOCATED,O,ESCONDIDO UNIT B,1,42255317620000,,HORIZONTAL,1,17340,12681,13140,ACTIVE,+28.86350, -97.84853,TS,ACTIVE PRODUCING-GENERAL,2011-03-19,,,
1420200096791,PI,ALLOCATED,O,YANTA NORTH,1,42255317840100,,HORIZONTAL,1,17221,12218,12853,ACTIVE,+28.96963, -97.77839,TS,ACTIVE PRODUCING-GENERAL,2011-07-19,,,
1420200096792,PI,ALLOCATED,O,YANTA NORTH,2,42255318410000,,HORIZONTAL,1,18080,12274,12666,ACTIVE,+28.97720, -97.78031,TS,ACTIVE PRODUCING-GENERAL,2011-09-08,,,
1420200096793,PI,ALLOCATED,O,YANTA NORTH,3,42255318590000,,HORIZONTAL,1,17456,12308,12668,ACTIVE,+28.97721, -97.78024,TS,ACTIVE PRODUCING-GENERAL,2011-06-08,,,
1420200096801,PI,ALLOCATED,O,GENELLE UNIT A,1,42255317860000,,HORIZONTAL,1,17113,12690,12819,ACTIVE,+28.93389, -97.82555,TS,ACTIVE PRODUCING-GENERAL,2011-03-30,,,
1420200096831H,PI,ALLOCATED,O,CARTER UNIT,1H,42255317960000,,HORIZONTAL,1,16754,12535,16754,ACTIVE,+28.87426, -97.92547,TS,ACTIVE PRODUCING-GENERAL,2011-06-13,,,
1420200096841H,PI,ALLOCATED,O,MUELLER,1H,42255319270000,,HORIZONTAL,1,15449,10213,10465,ACTIVE,+28.88406, -98.15471,TS,ACTIVE PRODUCING-GENERAL,2011-06-29,,,
1420200096881,PI,ALLOCATED,O,SKLOSS UNIT A,1,42255318580000,,HORIZONTAL,1,17430,,,ACTIVE,+28.95783, -97.78076,TS,ACTIVE PRODUCING-GENERAL,,,,
1420200096911,PI,ALLOCATED,O,CRABTREE UNIT A,1,42255319110000,,HORIZONTAL,1,17587,12900,,ACTIVE,+28.88824, -97.87321,TS,ACTIVE PRODUCING-GENERAL,,,,
1420200096931,PI,ALLOCATED,O,RUCKMAN TRUST UNIT B,1,42255317730100,,HORIZONTAL,1,18020,12644,12852,ACTIVE,+28.93540, -97.83243,TS,ACTIVE PRODUCING-GENERAL,2011-03-11,,,
1420200096941,PI,ALLOCATED,O,GENELLE UNIT B,1,42255317910000,,HORIZONTAL,1,17098,12241,12730,ACTIVE,+28.93394, -97.82558,TS,ACTIVE PRODUCING-GENERAL,2011-04-02,,,
1420200096951,PI,ALLOCATED,O,RUCKMAN TRUST UNIT C,1,42255318360000,,HORIZONTAL,1,17556,12369,12596,ACTIVE,+28.95900, -97.80613,TS,ACTIVE PRODUCING-GENERAL,2011-05-26,,,
1420200096961,PI,ALLOCATED,O,COLLEEN UNIT B,1,42255318390100,,HORIZONTAL,1,17255,12689,12767,ACTIVE,+28.95604, -97.79949,TS,ACTIVE PRODUCING-GENERAL,2011-07-28,,,
1420200097001H,PI,ALLOCATED,O,CHESLYN UNIT,1H,42255318720000,,HORIZONTAL,1,16303,10669,10904,ACTIVE,+29.09933, -97.78298,TS,ACTIVE PRODUCING-GENERAL,2011-08-02,,,
1420200097002H,PI,ALLOCATED,O,CHESLYN UNIT,2H,42255318730000,,HORIZONTAL,1,15123,10718,10755,ACTIVE,+29.09678, -97.78760,TS,ACTIVE PRODUCING-GENERAL,2011-07-20,,,
1420200097003H,PI,ALLOCATED,O,CHESLYN UNIT,3H,42255318920000,,HORIZONTAL,1,15438,10839,10872,ACTIVE,+29.09853, -97.78697,TS,ACTIVE PRODUCING-GENERAL,2011-07-23,,,
1420200097061,PI,ALLOCATED,O,COLLEEN UNIT A,1,42255318190000,,HORIZONTAL,1,17546,12734,12790,ACTIVE,+28.95605, -97.79954,TS,ACTIVE PRODUCING-GENERAL,2011-07-25,,,
1420200097082H,PI,ALLOCATED,O,SHUMATE UNIT,2H,42255319470000,,HORIZONTAL,1,15657,10383,10430,ACTIVE,+28.88144, -98.15888,TS,ACTIVE PRODUCING-GENERAL,2011-08-27,,,
1420200097091,PI,ALLOCATED,O,WOOLSEY UNIT A,1,42255319140000,,HORIZONTAL,1,17502,12712,12895,ACTIVE,+28.91061, -97.83967,TS,ACTIVE PRODUCING-GENERAL,2011-05-21,,,
1420200097102H,PI,ALLOCATED,O,HYATT UNIT,2H,42255319430000,,HORIZONTAL,1,13254,9083,9096,ACTIVE,+29.10757, -97.84731,TS,ACTIVE PRODUCING-GENERAL,2011-07-29,,,
1420200097103H,PI,ALLOCATED,O,HYATT UNIT,3H,42255319440000,,HORIZONTAL,1,12873,9018,9097,ACTIVE,+29.10655, -97.84959,TS,ACTIVE PRODUCING-GENERAL,2011-07-31,,,
142020009710MULTIWELL01,PI,ALLOCATED,O,HYATT UNIT,MULTI,42255319430000,,VERTICAL,1,13254,9018,9097,INACTIVE,+29.10757, -97.84731,TS,ABANDONED-GENERAL,2011-07-29,,,
